,Area Code (M49),Area,Item Code (CPC),Item,Volume,Unit
2429,496,Mongolia,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
2430,496,Mongolia,21519.02,Fat of camels,,USD
2431,496,Mongolia,21511.01,Fat of pigs,,USD
2432,496,Mongolia,21515,"Goat fat, unrendered",,USD
2433,496,Mongolia,0231,"Hen eggs in shell, fresh",25257635.248,USD
2434,496,Mongolia,21118.01,"Horse meat, fresh or chilled",405182603.166,USD
2435,496,Mongolia,21117.01,"Meat of camels, fresh or chilled",,USD
2436,496,Mongolia,21111.01,"Meat of cattle with the bone, fresh or chilled",973150479.12,USD
2437,496,Mongolia,21121,"Meat of chickens, fresh or chilled",1399964.0720000002,USD
2438,496,Mongolia,21116,"Meat of goat, fresh or chilled",616745048.484,USD
2439,496,Mongolia,21113.01,"Meat of pig with the bone, fresh or chilled",916539.9876,USD
2440,496,Mongolia,21115,"Meat of sheep, fresh or chilled",1747135324.1399999,USD
2441,496,Mongolia,02910,Natural honey,,USD
2442,496,Mongolia,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
2443,496,Mongolia,02951.01,Raw hides and skins of cattle,,USD
2444,496,Mongolia,02954,Raw hides and skins of goats or kids,,USD
2445,496,Mongolia,02953,Raw hides and skins of sheep or lambs,,USD
2446,496,Mongolia,02212,Raw milk of buffalo,176391360.10666665,USD
2447,496,Mongolia,02293,Raw milk of camel,,USD
2448,496,Mongolia,02211,Raw milk of cattle,480667109.70360005,USD
2449,496,Mongolia,02292,Raw milk of goats,394734827.8445,USD
2450,496,Mongolia,02291,Raw milk of sheep,258070485.37833333,USD
2451,496,Mongolia,21514,"Sheep fat, unrendered",,USD
2452,496,Mongolia,02941,"Shorn wool, greasy, including fleece-washed shorn wool",22553860.95,USD
2453,499,Montenegro,21512,"Cattle fat, unrendered",,USD
2454,499,Montenegro,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2455,499,Montenegro,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2456,499,Montenegro,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2457,499,Montenegro,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2458,499,Montenegro,21511.01,Fat of pigs,,USD
2459,499,Montenegro,21515,"Goat fat, unrendered",,USD
2460,499,Montenegro,0231,"Hen eggs in shell, fresh",19536799.44,USD
2461,499,Montenegro,21111.01,"Meat of cattle with the bone, fresh or chilled",18238853.957999997,USD
2462,499,Montenegro,21121,"Meat of chickens, fresh or chilled",5487726.074307692,USD
2463,499,Montenegro,21116,"Meat of goat, fresh or chilled",621619.0577142857,USD
2464,499,Montenegro,21113.01,"Meat of pig with the bone, fresh or chilled",12107045.7585,USD
2465,499,Montenegro,21115,"Meat of sheep, fresh or chilled",5952669.773899999,USD
2466,499,Montenegro,02910,Natural honey,,USD
2467,499,Montenegro,02951.01,Raw hides and skins of cattle,,USD
2468,499,Montenegro,02954,Raw hides and skins of goats or kids,,USD
2469,499,Montenegro,02953,Raw hides and skins of sheep or lambs,,USD
2470,499,Montenegro,02211,Raw milk of cattle,77747699.05600001,USD
2471,499,Montenegro,02292,Raw milk of goats,3027442.0000000005,USD
2472,499,Montenegro,02291,Raw milk of sheep,9643583.714285713,USD
2473,499,Montenegro,21514,"Sheep fat, unrendered",,USD
2474,499,Montenegro,02941,"Shorn wool, greasy, including fleece-washed shorn wool",219500.9698,USD
2475,504,Morocco,02960.01,Beeswax,,USD
2476,504,Morocco,21512,"Cattle fat, unrendered",,USD
2477,504,Morocco,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2478,504,Morocco,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2479,504,Morocco,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2480,504,Morocco,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2481,504,Morocco,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",,USD
2482,504,Morocco,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
2483,504,Morocco,21519.02,Fat of camels,,USD
2484,504,Morocco,21511.01,Fat of pigs,,USD
2485,504,Morocco,21170.02,"Game meat, fresh, chilled or frozen",,USD
2486,504,Morocco,21515,"Goat fat, unrendered",,USD
2487,504,Morocco,0231,"Hen eggs in shell, fresh",842220459.2,USD
2488,504,Morocco,21118.01,"Horse meat, fresh or chilled",9644154.222,USD
2489,504,Morocco,21117.01,"Meat of camels, fresh or chilled",,USD
2490,504,Morocco,21111.01,"Meat of cattle with the bone, fresh or chilled",1765620674.7,USD
2491,504,Morocco,21121,"Meat of chickens, fresh or chilled",2003820000.0,USD
2492,504,Morocco,21116,"Meat of goat, fresh or chilled",154072325.0,USD
2493,504,Morocco,21113.01,"Meat of pig with the bone, fresh or chilled",2129589.378,USD
2494,504,Morocco,21115,"Meat of sheep, fresh or chilled",1479321795.3,USD
2495,504,Morocco,21124,"Meat of turkeys, fresh or chilled",,USD
2496,504,Morocco,02910,Natural honey,,USD
2497,504,Morocco,02951.01,Raw hides and skins of cattle,,USD
2498,504,Morocco,02954,Raw hides and skins of goats or kids,,USD
2499,504,Morocco,02953,Raw hides and skins of sheep or lambs,,USD
2500,504,Morocco,02293,Raw milk of camel,,USD
2501,504,Morocco,02211,Raw milk of cattle,1663614800.0,USD
2502,504,Morocco,02292,Raw milk of goats,107599089.44849999,USD
2503,504,Morocco,02291,Raw milk of sheep,97994407.87066667,USD
2504,504,Morocco,21514,"Sheep fat, unrendered",,USD
2505,504,Morocco,02941,"Shorn wool, greasy, including fleece-washed shorn wool",95408012.925,USD
2506,504,Morocco,02920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,USD
2507,508,Mozambique,02960.01,Beeswax,,USD
2508,508,Mozambique,21512,"Cattle fat, unrendered",,USD
2509,508,Mozambique,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2510,508,Mozambique,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2511,508,Mozambique,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2512,508,Mozambique,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2513,508,Mozambique,21511.01,Fat of pigs,,USD
2514,508,Mozambique,21515,"Goat fat, unrendered",,USD
2515,508,Mozambique,0231,"Hen eggs in shell, fresh",44080474.7604,USD
2516,508,Mozambique,21111.01,"Meat of cattle with the bone, fresh or chilled",126038580.89999999,USD
2517,508,Mozambique,21121,"Meat of chickens, fresh or chilled",431221623.20000005,USD
2518,508,Mozambique,21122,"Meat of ducks, fresh or chilled",7811100.512,USD
2519,508,Mozambique,21116,"Meat of goat, fresh or chilled",22253814.0,USD
2520,508,Mozambique,21113.01,"Meat of pig with the bone, fresh or chilled",470765594.62259996,USD
2521,508,Mozambique,21114,"Meat of rabbits and hares, fresh or chilled",,USD
2522,508,Mozambique,21115,"Meat of sheep, fresh or chilled",3929211.0,USD
2523,508,Mozambique,02910,Natural honey,,USD
2524,508,Mozambique,02951.01,Raw hides and skins of cattle,,USD
2525,508,Mozambique,02954,Raw hides and skins of goats or kids,,USD
2526,508,Mozambique,02953,Raw hides and skins of sheep or lambs,,USD
2527,508,Mozambique,02211,Raw milk of cattle,1750090.9333333333,USD
2528,508,Mozambique,02292,Raw milk of goats,5280919.134,USD
2529,508,Mozambique,21514,"Sheep fat, unrendered",,USD
2530,104,Myanmar,21513,"Buffalo fat, unrendered",,USD
2531,104,Myanmar,21512,"Cattle fat, unrendered",,USD
2532,104,Myanmar,21152,"Edible offal of buffalo, fresh, chilled or frozen",,USD
2533,104,Myanmar,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2534,104,Myanmar,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2535,104,Myanmar,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2536,104,Myanmar,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2537,104,Myanmar,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
2538,104,Myanmar,21511.01,Fat of pigs,,USD
2539,104,Myanmar,21515,"Goat fat, unrendered",,USD
2540,104,Myanmar,0231,"Hen eggs in shell, fresh",240348288.00000003,USD
2541,104,Myanmar,21112,"Meat of buffalo, fresh or chilled",99440676.13333333,USD
2542,104,Myanmar,21111.01,"Meat of cattle with the bone, fresh or chilled",756393000.0,USD
2543,104,Myanmar,21121,"Meat of chickens, fresh or chilled",2366416000.0,USD
2544,104,Myanmar,21122,"Meat of ducks, fresh or chilled",117788000.0,USD
2545,104,Myanmar,21123,"Meat of geese, fresh or chilled",,USD
2546,104,Myanmar,21116,"Meat of goat, fresh or chilled",50933000.0,USD
2547,104,Myanmar,21113.01,"Meat of pig with the bone, fresh or chilled",981933300.0,USD
2548,104,Myanmar,21170.01,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen",,USD
2549,104,Myanmar,21115,"Meat of sheep, fresh or chilled",18042600.0,USD
2550,104,Myanmar,21124,"Meat of turkeys, fresh or chilled",,USD
2551,104,Myanmar,02910,Natural honey,,USD
2552,104,Myanmar,02951.03,Raw hides and skins of buffaloes,,USD
2553,104,Myanmar,02951.01,Raw hides and skins of cattle,,USD
2554,104,Myanmar,02954,Raw hides and skins of goats or kids,,USD
2555,104,Myanmar,02953,Raw hides and skins of sheep or lambs,,USD
2556,104,Myanmar,02212,Raw milk of buffalo,152733333.3333333,USD
2557,104,Myanmar,02211,Raw milk of cattle,646064000.0,USD
2558,104,Myanmar,02292,Raw milk of goats,22188277.072,USD
2559,104,Myanmar,02291,Raw milk of sheep,6292270.590666668,USD
2560,104,Myanmar,21514,"Sheep fat, unrendered",,USD
2561,104,Myanmar,02941,"Shorn wool, greasy, including fleece-washed shorn wool",1186121.868,USD
2562,104,Myanmar,02944,Silk-worm cocoons suitable for reeling,,USD
2563,516,Namibia,21512,"Cattle fat, unrendered",,USD
2564,516,Namibia,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2565,516,Namibia,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2566,516,Namibia,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2567,516,Namibia,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2568,516,Namibia,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
2569,516,Namibia,21511.01,Fat of pigs,,USD
2570,516,Namibia,21170.02,"Game meat, fresh, chilled or frozen",,USD
2571,516,Namibia,21515,"Goat fat, unrendered",,USD
2572,516,Namibia,0231,"Hen eggs in shell, fresh",6009501.70656,USD
2573,516,Namibia,21111.01,"Meat of cattle with the bone, fresh or chilled",144403100.79525,USD
2574,516,Namibia,21121,"Meat of chickens, fresh or chilled",33462829.57869231,USD
2575,516,Namibia,21116,"Meat of goat, fresh or chilled",22351477.880285714,USD
2576,516,Namibia,21113.01,"Meat of pig with the bone, fresh or chilled",26314090.473,USD
2577,516,Namibia,21170.01,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen",,USD
2578,516,Namibia,21115,"Meat of sheep, fresh or chilled",43946451.2408,USD
2579,516,Namibia,02951.01,Raw hides and skins of cattle,,USD
2580,516,Namibia,02954,Raw hides and skins of goats or kids,,USD
2581,516,Namibia,02953,Raw hides and skins of sheep or lambs,,USD
2582,516,Namibia,02211,Raw milk of cattle,54733278.573920004,USD
2583,516,Namibia,21514,"Sheep fat, unrendered",,USD
2584,516,Namibia,02941,"Shorn wool, greasy, including fleece-washed shorn wool",1083457.5912000001,USD
2585,520,Nauru,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2586,520,Nauru,21511.01,Fat of pigs,,USD
2587,520,Nauru,0231,"Hen eggs in shell, fresh",24228.24056756757,USD
2588,520,Nauru,21121,"Meat of chickens, fresh or chilled",11033.141249999999,USD
2589,520,Nauru,21113.01,"Meat of pig with the bone, fresh or chilled",171602.59733333334,USD
2590,524,Nepal,21513,"Buffalo fat, unrendered",,USD
2591,524,Nepal,21152,"Edible offal of buffalo, fresh, chilled or frozen",,USD
2592,524,Nepal,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2593,524,Nepal,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2594,524,Nepal,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2595,524,Nepal,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
2596,524,Nepal,21511.01,Fat of pigs,,USD
2597,524,Nepal,21515,"Goat fat, unrendered",,USD
2598,524,Nepal,0231,"Hen eggs in shell, fresh",140977997.70000002,USD
2599,524,Nepal,21112,"Meat of buffalo, fresh or chilled",710013568.3333333,USD
2600,524,Nepal,21121,"Meat of chickens, fresh or chilled",782150106.4000001,USD
2601,524,Nepal,21122,"Meat of ducks, fresh or chilled",1276393.5999999999,USD
2602,524,Nepal,21116,"Meat of goat, fresh or chilled",378131685.3,USD
2603,524,Nepal,21113.01,"Meat of pig with the bone, fresh or chilled",124236957.42,USD
2604,524,Nepal,21115,"Meat of sheep, fresh or chilled",25981343.999999996,USD
2605,524,Nepal,02910,Natural honey,,USD
2606,524,Nepal,02951.03,Raw hides and skins of buffaloes,,USD
2607,524,Nepal,02954,Raw hides and skins of goats or kids,,USD
2608,524,Nepal,02953,Raw hides and skins of sheep or lambs,,USD
2609,524,Nepal,02212,Raw milk of buffalo,2237240921.333333,USD
2610,524,Nepal,02211,Raw milk of cattle,889801334.96,USD
2611,524,Nepal,02292,Raw milk of goats,329636369.5755001,USD
2612,524,Nepal,02291,Raw milk of sheep,46552016.90533333,USD
2613,524,Nepal,21514,"Sheep fat, unrendered",,USD
2614,524,Nepal,02941,"Shorn wool, greasy, including fleece-washed shorn wool",866574.45,USD
2615,524,Nepal,02944,Silk-worm cocoons suitable for reeling,,USD
2616,528,Netherlands (Kingdom of the),21111.01,"Meat of cattle with the bone, fresh or chilled",2591338102.5,USD
2617,528,Netherlands (Kingdom of the),21121,"Meat of chickens, fresh or chilled",2371219663.125,USD
2618,528,Netherlands (Kingdom of the),21116,"Meat of goat, fresh or chilled",17989550.444444444,USD
2619,528,Netherlands (Kingdom of the),21113.01,"Meat of pig with the bone, fresh or chilled",3882111002.666667,USD
2620,528,Netherlands (Kingdom of the),21115,"Meat of sheep, fresh or chilled",99518541.5625,USD
2621,528,Netherlands (Kingdom of the),21124,"Meat of turkeys, fresh or chilled",,USD
2622,528,Netherlands (Kingdom of the),02910,Natural honey,,USD
2623,528,Netherlands (Kingdom of the),02211,Raw milk of cattle,10236004078.95,USD
2624,528,Netherlands (Kingdom of the),02292,Raw milk of goats,603696059.0,USD
2625,528,Netherlands (Kingdom of the),02291,Raw milk of sheep,0.0,USD
2626,540,New Caledonia,21512,"Cattle fat, unrendered",,USD
2627,540,New Caledonia,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2628,540,New Caledonia,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2629,540,New Caledonia,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2630,540,New Caledonia,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2631,540,New Caledonia,21511.01,Fat of pigs,,USD
2632,540,New Caledonia,21515,"Goat fat, unrendered",,USD
2633,540,New Caledonia,0231,"Hen eggs in shell, fresh",7401713.897297298,USD
2634,540,New Caledonia,21111.01,"Meat of cattle with the bone, fresh or chilled",19107207.0,USD
2635,540,New Caledonia,21121,"Meat of chickens, fresh or chilled",2127859.30625,USD
2636,540,New Caledonia,21116,"Meat of goat, fresh or chilled",5478.021000000001,USD
2637,540,New Caledonia,21113.01,"Meat of pig with the bone, fresh or chilled",6949882.133333334,USD
2638,540,New Caledonia,21115,"Meat of sheep, fresh or chilled",29398.940625000003,USD
2639,540,New Caledonia,02910,Natural honey,,USD
2640,540,New Caledonia,02951.01,Raw hides and skins of cattle,,USD
2641,540,New Caledonia,02954,Raw hides and skins of goats or kids,,USD
2642,540,New Caledonia,02953,Raw hides and skins of sheep or lambs,,USD
2643,540,New Caledonia,02211,Raw milk of cattle,314114.455,USD
2644,540,New Caledonia,21514,"Sheep fat, unrendered",,USD
2645,554,New Zealand,02960.01,Beeswax,,USD
2646,554,New Zealand,21512,"Cattle fat, unrendered",,USD
2647,554,New Zealand,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2648,554,New Zealand,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2649,554,New Zealand,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2650,554,New Zealand,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2651,554,New Zealand,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
2652,554,New Zealand,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
2653,554,New Zealand,21511.01,Fat of pigs,,USD
2654,554,New Zealand,21170.02,"Game meat, fresh, chilled or frozen",,USD
2655,554,New Zealand,21515,"Goat fat, unrendered",,USD
2656,554,New Zealand,0231,"Hen eggs in shell, fresh",160816211.20402703,USD
2657,554,New Zealand,21118.01,"Horse meat, fresh or chilled",0.0,USD
2658,554,New Zealand,21111.01,"Meat of cattle with the bone, fresh or chilled",4475326479.697499,USD
2659,554,New Zealand,21121,"Meat of chickens, fresh or chilled",600518508.6875,USD
2660,554,New Zealand,21122,"Meat of ducks, fresh or chilled",4163640.0480000004,USD
2661,554,New Zealand,21123,"Meat of geese, fresh or chilled",,USD
2662,554,New Zealand,21116,"Meat of goat, fresh or chilled",11017449.939111112,USD
2663,554,New Zealand,21113.01,"Meat of pig with the bone, fresh or chilled",103651012.53333333,USD
2664,554,New Zealand,21115,"Meat of sheep, fresh or chilled",2733319341.2025003,USD
2665,554,New Zealand,21124,"Meat of turkeys, fresh or chilled",,USD
2666,554,New Zealand,02910,Natural honey,,USD
2667,554,New Zealand,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
2668,554,New Zealand,02951.01,Raw hides and skins of cattle,,USD
2669,554,New Zealand,02954,Raw hides and skins of goats or kids,,USD
2670,554,New Zealand,02953,Raw hides and skins of sheep or lambs,,USD
2671,554,New Zealand,02211,Raw milk of cattle,14826061417.5,USD
2672,554,New Zealand,21514,"Sheep fat, unrendered",,USD
2673,554,New Zealand,02941,"Shorn wool, greasy, including fleece-washed shorn wool",99692057.8575,USD
2674,558,Nicaragua,21512,"Cattle fat, unrendered",,USD
2675,558,Nicaragua,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
2676,558,Nicaragua,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
2677,558,Nicaragua,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
2678,558,Nicaragua,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
2679,558,Nicaragua,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
2680,558,Nicaragua,21511.01,Fat of pigs,,USD
2681,558,Nicaragua,21515,"Goat fat, unrendered",,USD
2682,558,Nicaragua,0231,"Hen eggs in shell, fresh",82209258.50600001,USD
2683,558,Nicaragua,21118.01,"Horse meat, fresh or chilled",9338623.367999999,USD
2684,558,Nicaragua,21111.01,"Meat of cattle with the bone, fresh or chilled",1041027536.628,USD
